mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 08:33:05.414018,2025-02-17 08:33:06.550267,0 days 00:00:01.136249
IVF,64,2025-02-17 08:33:06.550411,2025-02-17 08:33:07.581441,0 days 00:00:01.031030
IVF,64,2025-02-17 08:33:07.581686,2025-02-17 08:33:08.746178,0 days 00:00:01.164492
IVF,64,2025-02-17 08:33:08.746445,2025-02-17 08:33:09.853027,0 days 00:00:01.106582
IVF,64,2025-02-17 08:33:09.853305,2025-02-17 08:33:10.930746,0 days 00:00:01.077441
IVF,64,2025-02-17 08:33:10.930807,2025-02-17 08:33:11.966148,0 days 00:00:01.035341
IVF,64,2025-02-17 08:33:11.966436,2025-02-17 08:33:12.985035,0 days 00:00:01.018599
IVF,64,2025-02-17 08:33:12.985316,2025-02-17 08:33:14.114117,0 days 00:00:01.128801
IVF,64,2025-02-17 08:33:14.114184,2025-02-17 08:33:15.129043,0 days 00:00:01.014859
IVF,64,2025-02-17 08:33:15.129097,2025-02-17 08:33:16.133276,0 days 00:00:01.004179
IVF,64,2025-02-17 08:33:16.133333,2025-02-17 08:33:17.215607,0 days 00:00:01.082274
IVF,64,2025-02-17 08:33:17.215663,2025-02-17 08:33:18.321808,0 days 00:00:01.106145
IVF,64,2025-02-17 08:33:18.321893,2025-02-17 08:33:19.324660,0 days 00:00:01.002767
IVF,64,2025-02-17 08:33:19.324712,2025-02-17 08:33:20.417679,0 days 00:00:01.092967
IVF,64,2025-02-17 08:33:20.417737,2025-02-17 08:33:21.546358,0 days 00:00:01.128621
IVF,64,2025-02-17 08:33:21.546485,2025-02-17 08:33:22.541649,0 days 00:00:00.995164
IVF,64,2025-02-17 08:33:22.541762,2025-02-17 08:33:23.543966,0 days 00:00:01.002204
IVF,64,2025-02-17 08:33:23.544074,2025-02-17 08:33:24.581022,0 days 00:00:01.036948
IVF,64,2025-02-17 08:33:24.581154,2025-02-17 08:33:25.716124,0 days 00:00:01.134970
IVF,64,2025-02-17 08:33:25.716180,2025-02-17 08:33:26.827413,0 days 00:00:01.111233
