mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 10:05:57.590483,2025-02-17 10:05:58.529343,0 days 00:00:00.938860
IVF,64,2025-02-17 10:05:58.529458,2025-02-17 10:05:59.476962,0 days 00:00:00.947504
IVF,64,2025-02-17 10:05:59.477058,2025-02-17 10:06:00.422668,0 days 00:00:00.945610
IVF,64,2025-02-17 10:06:00.422760,2025-02-17 10:06:01.453493,0 days 00:00:01.030733
IVF,64,2025-02-17 10:06:01.453573,2025-02-17 10:06:02.391816,0 days 00:00:00.938243
IVF,64,2025-02-17 10:06:02.391912,2025-02-17 10:06:03.347330,0 days 00:00:00.955418
IVF,64,2025-02-17 10:06:03.347398,2025-02-17 10:06:04.271813,0 days 00:00:00.924415
IVF,64,2025-02-17 10:06:04.271880,2025-02-17 10:06:05.241567,0 days 00:00:00.969687
IVF,64,2025-02-17 10:06:05.241663,2025-02-17 10:06:06.135513,0 days 00:00:00.893850
IVF,64,2025-02-17 10:06:06.135582,2025-02-17 10:06:07.033451,0 days 00:00:00.897869
IVF,64,2025-02-17 10:06:07.033958,2025-02-17 10:06:07.981083,0 days 00:00:00.947125
IVF,64,2025-02-17 10:06:07.981290,2025-02-17 10:06:08.981402,0 days 00:00:01.000112
IVF,64,2025-02-17 10:06:08.981555,2025-02-17 10:06:09.966246,0 days 00:00:00.984691
IVF,64,2025-02-17 10:06:09.966333,2025-02-17 10:06:10.953288,0 days 00:00:00.986955
IVF,64,2025-02-17 10:06:10.953355,2025-02-17 10:06:11.929387,0 days 00:00:00.976032
IVF,64,2025-02-17 10:06:11.929528,2025-02-17 10:06:12.870863,0 days 00:00:00.941335
IVF,64,2025-02-17 10:06:12.871011,2025-02-17 10:06:13.826951,0 days 00:00:00.955940
IVF,64,2025-02-17 10:06:13.827186,2025-02-17 10:06:14.760941,0 days 00:00:00.933755
IVF,64,2025-02-17 10:06:14.761011,2025-02-17 10:06:15.693774,0 days 00:00:00.932763
IVF,64,2025-02-17 10:06:15.693843,2025-02-17 10:06:16.661037,0 days 00:00:00.967194
IVF,64,2025-02-17 10:06:16.661129,2025-02-17 10:06:17.602592,0 days 00:00:00.941463
IVF,64,2025-02-17 10:06:17.602663,2025-02-17 10:06:18.549804,0 days 00:00:00.947141
IVF,64,2025-02-17 10:06:18.549872,2025-02-17 10:06:19.486373,0 days 00:00:00.936501
IVF,64,2025-02-17 10:06:19.486460,2025-02-17 10:06:20.474997,0 days 00:00:00.988537
IVF,64,2025-02-17 10:06:20.475087,2025-02-17 10:06:21.428311,0 days 00:00:00.953224
IVF,64,2025-02-17 10:06:21.428537,2025-02-17 10:06:22.353730,0 days 00:00:00.925193
IVF,64,2025-02-17 10:06:22.353827,2025-02-17 10:06:23.295709,0 days 00:00:00.941882
IVF,64,2025-02-17 10:06:23.295788,2025-02-17 10:06:24.222749,0 days 00:00:00.926961
IVF,64,2025-02-17 10:06:24.222845,2025-02-17 10:06:25.168285,0 days 00:00:00.945440
IVF,64,2025-02-17 10:06:25.168368,2025-02-17 10:06:26.124784,0 days 00:00:00.956416
IVF,64,2025-02-17 10:06:26.124846,2025-02-17 10:06:27.061712,0 days 00:00:00.936866
IVF,64,2025-02-17 10:06:27.061787,2025-02-17 10:06:27.981216,0 days 00:00:00.919429
IVF,64,2025-02-17 10:06:27.981315,2025-02-17 10:06:29.044810,0 days 00:00:01.063495
IVF,64,2025-02-17 10:06:29.044887,2025-02-17 10:06:29.924984,0 days 00:00:00.880097
IVF,64,2025-02-17 10:06:29.925090,2025-02-17 10:06:30.883007,0 days 00:00:00.957917
IVF,64,2025-02-17 10:06:30.883100,2025-02-17 10:06:31.737966,0 days 00:00:00.854866
IVF,64,2025-02-17 10:06:31.738203,2025-02-17 10:06:32.671721,0 days 00:00:00.933518
