,Unnamed: 0.1,Unnamed: 0,Index,CPU Cores,Batch Size,start time,end time,Average Latency (ms),99th Percentile (ms),95th Percentile (ms),Number of Queries,Average CPU Utilization (%),Runtime (s),Average CPU Power (W),Average DRAM Power (W),Total CPU Energy (Joules),Total CPU Idle Energy (Joules),Total CPU Dynamic Energy (Joules),Total DRAM Energy (Joules),Total DRAM Idle Energy (Joules),Total DRAM Dynamic Energy (Joules),Total Energy (Joules),Total Idle Energy (Joules),Total Dynamic Energy (Joules),CPU Energy per Query (Joules),CPU Idle Energy per Query (Joules) Unscaled,CPU Dynamic Energy per Query (Joules),DRAM Energy per Query (Joules),DRAM Idle Energy per Query (Joules) Unscaled,DRAM Dynamic Energy per Query (Joules),Total Energy per Query (Joules),Total Idle Energy per Query (Joules) Unscaled,Total Dynamic Energy per Query (Joules),Throughput (queries/s),CPU-Seconds Per Query,Memory Footprint (GB),Memory Usage per Query (GB-second),CPU Idle Energy per Query (Joules),DRAM Idle Energy per Query (Joules),Total Idle Energy per Query (Joules),CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GB-s),CPU Operational Carbon per Query (gCO2eq),Memory Operational Carbon per Query (gCO2eq),Total Operational Carbon per Query (gCO2eq),CPU Embodied Carbon per Query (gCO2eq),Memory Embodied Carbon per Query (gCO2eq),Total Embodied Carbon per Query (gCO2eq),Total Carbon Footprint per Query (gCO2eq),Grid CI (gCO2eq/kWh)
130,130,130,ivf,40,32,2024-10-25 13:22:17.917670,2024-10-25 13:26:31.242189,506.594592,643.6356699999998,558.0287999999999,16000,3695.0956645569618,253.324519,289.4804272775507,25.1492829243268,73332.49,8992.965537520886,64339.52446247912,6370.93,712.0487800805166,5658.881219919484,79703.42000000001,9705.014317601404,69998.4056823986,4.255412089777884,0.5620603460950554,4.021220278904945,0.3706005062403706,0.0445030487550322,0.3536800762449677,4.626012596018255,0.6065633948500877,4.374900355149912,63.16009229252696,0.6333112975,73.0,1.1557931179375,0.2341918108729397,0.0169204299954028,0.2511122408683426,1.8189199116353798e-05,1.2463145624577203e-05,0.00043617973920223314,3.7986551889637985e-05,0.00047416629109187113,1.1519425292863878e-05,1.4404817940739197e-05,2.5924243233603077e-05,0.0005000905343254742,369
131,131,131,ivf,40,64,2024-10-25 13:28:19.051978,2024-10-25 13:37:45.751725,1133.3354479999998,1217.81904,1188.04235,32000,4035.006631895332,566.699747,247.17353544186423,22.7102448309369,140073.18,20117.71823355482,119955.46176644517,12869.89,1592.889093863383,11277.000906136616,152943.07,21710.607327418205,131232.46267258178,4.010557636367491,0.6286786947985882,3.748608180201412,0.3713322066781017,0.0497777841832307,0.3524062783167692,4.381889843045593,0.6784564789818189,4.101014458518181,56.46729184087672,0.70837468375,73.0,1.2927837978437502,0.2619494561660784,0.0189259283613325,0.2808753845274109,1.8189199116353798e-05,1.2463145624577203e-05,0.0004110821577276678,3.806155118450542e-05,0.0004491437089121732,1.28847681717129e-05,1.6112152733620636e-05,2.8996920905333535e-05,0.00047814062981750674,369
132,132,132,ivf,40,128,2024-10-25 13:41:49.610852,2024-10-25 14:03:03.562525,2547.839554,2693.46211,2645.04905,64000,4039.093189329556,1273.951673,212.6780440281269,19.619566840507616,270941.55,45225.00836863753,225716.5416313625,24994.38,3580.844594996283,21413.53540500372,295935.93,48805.85296363381,247130.0770363662,3.821254611223356,0.7066407557599614,3.526820962990038,0.3558594118811395,0.0559506967968169,0.3345864907031831,4.177114023104495,0.7625914525567783,3.8614074536932215,50.237384475729634,0.796219795625,73.0,1.453101127015625,0.2944336482333172,0.0212729211779564,0.3157065694112737,1.8189199116353798e-05,1.2463145624577203e-05,0.000391678597650394,3.64755897178168e-05,0.00042815418736821077,1.4482600403005651e-05,1.8110210953232992e-05,3.259281135623864e-05,0.00046074699872444944,369
133,133,133,ivf,40,256,2024-10-25 14:11:38.040583,2024-10-25 14:43:47.789568,5132.24942287234,5314.114,5265.3885,96256,4037.700922693267,1929.748985,200.43541569734265,18.883357516055383,386790.04,68505.67085521993,318284.36914478004,36440.14,5424.170609521082,31015.96939047892,423230.18,73929.84146474101,349300.3385352589,3.6031873199362985,0.711702863771816,3.306644460031375,0.3436490635143843,0.0563515064985152,0.3222237511477613,3.946836383450683,0.7680543702703313,3.6288682111791366,49.88006250978803,0.8019236141123669,73.0,1.4635105957550696,0.2965428599049233,0.0214253123666229,0.3179681722715463,1.8189199116353798e-05,1.2463145624577203e-05,0.00036932670029347057,3.522402901022439e-05,0.00040455072930369496,1.4586348293195909e-05,1.823994567800717e-05,3.282629397120308e-05,0.00043737702327489804,369
134,134,134,ivf,40,512,2024-10-25 15:01:21.203208,2024-10-25 15:34:03.216095,10436.179382978724,10685.1951,10637.85255,96256,4027.115029383208,1962.012887,194.76595823195527,18.183504418541567,382133.32,69651.03238570783,312482.2876142922,35676.27,5514.858522994383,30161.41147700561,417809.59,75165.89090870222,342643.6990912978,3.5478676769067605,0.723601982065615,3.2463668510460875,0.3351293077273358,0.0572936598549117,0.3133457808033329,3.882996984634096,0.7808956419205267,3.5597126318494205,49.05982047201508,0.815331153174867,73.0,1.4879793545441324,0.3015008258606729,0.0217835269240028,0.3232843527846757,1.8189199116353798e-05,1.2463145624577203e-05,0.0003636564368829429,3.435075404205192e-05,0.00039800719092499486,1.4830220690864014e-05,1.8544903382047917e-05,3.337512407291193e-05,0.0004313823149979068,369
135,135,135,ivf,40,1024,2024-10-25 16:08:59.333122,2024-10-25 16:41:37.333433,20829.72878723404,21178.83038,21105.8185,96256,4028.028611296021,1958.000311,190.95799316244333,17.814603911980686,373895.81,69508.5868070993,304387.22319290065,34881.0,5503.579907497316,29377.420092502685,408776.81,75012.16671459662,333764.6432854033,3.463151744956422,0.7221221202532757,3.162267528184224,0.3269399002295862,0.0571764867384611,0.3052009235009005,3.790091645186009,0.7792986069917368,3.467468451685124,49.16035991375284,0.8136636930684841,73.0,1.4849362398499832,0.3008842167721982,0.0217389767286857,0.3226231935008839,1.8189199116353798e-05,1.2463145624577203e-05,0.0003549730538580333,3.3511339773532584e-05,0.00038848439363156585,1.4799890926970438e-05,1.8506976600462444e-05,3.330686752743288e-05,0.00042179126115899875,369
136,136,136,ivf,48,8,2024-10-20 09:49:15.330356,2024-10-20 09:52:25.024418,379.3346480000001,650.51792,509.8514,4000,3489.361219640972,189.694062,211.8615078209459,17.447884056592137,40188.87,6734.098100619902,33454.771899380095,3309.76,533.1952310372999,2776.5647689627003,43498.63,7267.293331657202,36231.3366683428,9.205455237422512,1.6835245251549755,8.363692974845025,0.7448225097741684,0.1332988077593249,0.694141192240675,9.95027774719668,1.8168233329143004,9.0578341670857,21.086585198433887,2.276328744,73.0,3.4619166315000003,0.8417622625774878,0.0506813175334933,0.8924435801109811,1.8189199116353798e-05,1.2463145624577203e-05,0.0009435591618358075,7.634430725185226e-05,0.0010199034690876597,4.140459677889555e-05,4.314637111853028e-05,8.455096789742583e-05,0.0011044544369850856,369
137,137,137,ivf,48,16,2024-10-20 09:53:04.943255,2024-10-20 09:56:15.499563,381.057814,458.0947999999999,423.9754499999999,8000,3770.4732264844974,190.556308,250.28811956201417,21.334796222017484,47693.98,6764.707646799935,40929.27235320006,4065.48,535.6188464648666,3529.8611535351333,51759.46,7300.326493264802,44459.13350673519,5.538953272075004,0.8455884558499919,5.116159044150008,0.4666884878064328,0.0669523558081083,0.4412326441918917,6.005641759881437,0.9125408116581002,5.557391688341899,41.98234151345963,1.143337848,73.0,1.7388263105,0.4227942279249959,0.0254558436145411,0.4482500715395371,1.8189199116353798e-05,1.2463145624577203e-05,0.0005677427103876879,4.783557000015936e-05,0.0006155782803878473,2.0796399774535455e-05,2.1671245523607795e-05,4.246764529814325e-05,0.0006580459256859905,369
138,138,138,ivf,48,32,2024-10-20 09:57:00.618165,2024-10-20 10:00:53.424291,465.5582020000001,581.67117,506.9802,16000,4183.922792598967,232.806126,301.31801600444135,26.639977678250613,70148.68,8264.567031672701,61884.11296832729,6201.95,654.3753390628999,5547.5746609371,76350.62999999999,8918.9423707356,67431.68762926439,4.126024780260228,0.5165354394795438,3.867757060520456,0.3622733511235399,0.0408984586914312,0.3467234163085687,4.488298131383768,0.557433898170975,4.214480476829024,68.72671383226401,0.6984183780000001,73.0,1.062177949875,0.2582677197397719,0.0155499348149712,0.2738176545547431,1.8189199116353798e-05,1.2463145624577203e-05,0.0004229175399766734,3.713301849016284e-05,0.00046005055846683624,1.2703670943962854e-05,1.3238078468506989e-05,2.5941749412469843e-05,0.00048599230787930607,369
139,139,139,ivf,48,64,2024-10-20 10:02:28.480712,2024-10-20 10:10:44.609554,992.197768,1073.72454,1045.30495,32000,4840.07163401333,496.128842,277.51428327563343,25.627617109992567,137682.84,17612.46639641757,120070.37360358244,12714.6,1394.5272179076333,11320.072782092366,150397.44,19006.993614325205,131390.4463856748,4.027393962555975,0.5503895748880491,3.752199175111951,0.3703213641062811,0.0435789755596135,0.3537522744403864,4.397715326662256,0.5939685504476626,4.105951449552337,64.49937453948706,0.744193263,73.0,1.1317939208125,0.2751947874440245,0.0165690896658947,0.2917638771099192,1.8189199116353798e-05,1.2463145624577203e-05,0.00041280788116198746,3.795793982089381e-05,0.0004507658209828813,1.353627944175605e-05,1.4105712452097389e-05,2.7641991893853438e-05,0.0004784078128767347,369
140,140,140,ivf,48,128,2024-10-20 10:14:17.855308,2024-10-20 10:32:40.564654,2205.3625460000003,2335.13996,2294.3238,64000,4800.90232405892,1102.709346,245.66856260235232,22.51869913869398,270901.02,39145.942862641714,231755.0771373583,24831.58,3099.5138082259,21732.0661917741,295732.60000000003,42245.456670867614,253487.1433291324,3.9270007588856126,0.6116553572287767,3.621173080271224,0.3579769870459893,0.0484299032535296,0.3395635342464703,4.284977745931602,0.6600852604823064,3.960736614517694,58.03886602771207,0.8270320095000001,73.0,1.25777784778125,0.3058276786143883,0.018413452799519,0.3242411314139074,1.8189199116353798e-05,1.2463145624577203e-05,0.0004025175777857753,3.66926411722139e-05,0.0004392102189579892,1.5043049896393708e-05,1.5675868480265017e-05,3.0718918376658724e-05,0.00046992913733464795,369
141,141,141,ivf,48,256,2024-10-20 10:40:02.677604,2024-10-20 11:07:32.885745,4388.795343085106,4550.58175,4502.6175,96256,4821.767319236846,1650.208141,236.3764547686836,21.964889821737945,390070.35,58582.0314604028,331488.3185395972,36246.64,4638.432546191816,31608.207453808183,426316.99,63220.464006594615,363096.5259934054,3.748123070455853,0.6086065435962724,3.443819798657717,0.3466981607533541,0.0481885030147919,0.3283764903362718,4.094821231209208,0.6567950466110644,3.772196288993989,58.32961164624384,0.8229096447805851,73.0,1.2515084181038063,0.3043032717981362,0.0183216704170823,0.3226249422152185,1.8189199116353798e-05,1.2463145624577203e-05,0.0003841826147217249,3.553656147721879e-05,0.0004197191761989437,1.4968067383682037e-05,1.5597731665211992e-05,3.056579904889403e-05,0.00045028497524783774,369
142,142,142,ivf,48,512,2024-10-20 11:22:24.642673,2024-10-20 11:50:19.576989,8909.167664893617,9147.36834,9087.5256,96256,4790.9846153385615,1674.934316,227.9525031834144,21.249424326679087,381805.47,59459.80531556488,322345.6646844351,35591.39,4707.933290984733,30883.456709015267,417396.86,64167.73860654961,353229.1213934504,3.6576999599216418,0.6177257034944822,3.3488371081744006,0.3394432781231827,0.0489105436646518,0.3208470818340183,3.9971432380448246,0.666636247159134,3.669684190008419,57.46852224621804,0.8352398517287235,73.0,1.2702606078374337,0.3088628517472411,0.0185961962891644,0.3274590480364056,1.8189199116353798e-05,1.2463145624577203e-05,0.00037491424589196825,3.4792936007626226e-05,0.0004097071818995945,1.5192343973007575e-05,1.583144293664189e-05,3.1023786909649466e-05,0.00044073096880924395,369
143,143,143,ivf,48,1024,2024-10-20 12:19:56.286498,2024-10-20 12:47:46.872057,17772.128382978724,18157.96021,18048.24585,96256,4799.004235548351,1670.585559,224.5606266491137,20.977572690726216,375147.73999999993,59305.425384295566,315842.31461570435,35044.829999999994,4695.709732329849,30349.120267670143,410192.57,64001.13511662542,346191.4348833745,3.589334974524727,0.6161218561367142,3.28127404645637,0.3338437940369055,0.0487835535689188,0.3152958804403896,3.9231787685616326,0.664905409705633,3.5965699268967595,57.61812047364885,0.833071256150266,73.0,1.2669625353951963,0.3080609280683571,0.018547913596516,0.3266088416648731,1.8189199116353798e-05,1.2463145624577203e-05,0.0003679068348887845,3.4218988888782814e-05,0.0004021258237775673,1.5152898956228167e-05,1.5790338579513882e-05,3.094323753574205e-05,0.00043306906131330937,369
144,144,144,ivf,56,8,2024-10-25 06:45:31.602329,2024-10-25 06:48:34.642488,366.027772,523.2747099999998,464.71315,4000,3929.133092501369,183.040159,222.517179959399,17.634163003540664,40729.58,6497.885985798885,34231.694014201115,3227.76,514.4923295865166,2713.267670413484,43957.34,7012.378315385401,36944.9616846146,9.505531876479283,1.624471496449721,8.55792350355028,0.7272204853895894,0.1286230823966291,0.678316917603371,10.232752361868872,1.7530945788463503,9.236240421153653,21.853127870152257,2.562562226,73.0,3.34048290175,0.947608372929004,0.0489035677862183,0.9965119407152224,1.8189199116353798e-05,1.2463145624577203e-05,0.0009743170173391265,7.45400997524329e-05,0.0010488571170915594,4.661095457676082e-05,4.163292486092048e-05,8.824387943768129e-05,0.0011371009965292407,369
145,145,145,ivf,56,16,2024-10-25 06:49:10.914969,2024-10-25 06:52:17.831697,373.780142,514.0074999999999,432.1137499999999,8000,4207.822431708623,186.916728,263.2900785637549,22.139377487926065,49213.32,6635.503345375601,42577.8166546244,4138.219999999999,525.3886543412,3612.8313456588,53351.54,7160.891999716801,46190.6480002832,5.806065867428353,0.8294379181719502,5.322227081828049,0.4765735612847637,0.06567358179265,0.4516039182073499,6.282639428713117,0.8951114999646002,5.7738310000354,42.79980762342469,1.308417096,73.0,1.705615143,0.4838387856003043,0.0249696430774138,0.5088084286777181,1.8189199116353798e-05,1.2463145624577203e-05,0.0005951217514114062,4.884879003168828e-05,0.0006439705414430945,2.3799059086385402e-05,2.125732990669307e-05,4.505638899307847e-05,0.0006890269304361729,369
146,146,146,ivf,56,32,2024-10-25 06:52:58.379475,2024-10-25 06:56:45.352033,453.891554,591.99804,495.57225,16000,4608.102789055603,226.972558,315.8674803321378,27.59990042496679,71693.25,8057.476631612435,63635.77336838756,6264.419999999999,637.9782489023665,5626.441751097633,77957.67,8695.454880514802,69262.21511948519,4.270998004385093,0.5035922894757772,3.977235835524223,0.3668128998634824,0.0398736405563979,0.351652609443602,4.637810904248576,0.5434659300321751,4.328888444967824,70.49310339975109,0.794403953,73.0,1.035562295875,0.29376216886087,0.0151602904198804,0.3089224592807504,1.8189199116353798e-05,1.2463145624577203e-05,0.000437777295449472,3.759832223600695e-05,0.00047537561768547893,1.4449571679935565e-05,1.2906363696811628e-05,2.7355935376747193e-05,0.0005027315530622261,369
147,147,147,ivf,56,64,2024-10-25 06:58:08.432778,2024-10-25 07:05:19.471347,862.0158879999999,941.22823,912.42465,32000,5612.306967232163,431.038569,315.54631019573566,28.77893277341499,136012.63,15301.775807810052,120710.85419218996,12404.829999999998,1211.5703937213498,11193.259606278649,148417.46,16513.346201531403,131904.1137984686,4.051152815002474,0.4781804939940641,3.772214193505936,0.3641846489497328,0.0378615748037921,0.3497893626962077,4.415337463952207,0.5160420687978564,4.122003556202144,74.23929620553282,0.7543174957500001,73.0,0.98330673553125,0.2789386214965374,0.0143952862535251,0.2933339077500625,1.8189199116353798e-05,1.2463145624577203e-05,0.0004152431635377535,3.732892651734761e-05,0.0004525720900551011,1.3720431127146111e-05,1.2255095038553593e-05,2.5975526165699702e-05,0.0004785476162208008,369
148,148,148,ivf,56,128,2024-10-25 07:08:24.182577,2024-10-25 07:24:24.711170,1920.998322,2041.61908,1999.92765,64000,5541.988787973692,960.528593,268.0553727149692,24.814305553942003,257474.85,34098.55693697152,223376.29306302848,23834.85,2699.869778014283,21134.98022198572,281309.7,36798.426714985806,244511.2732850142,3.8010487178582575,0.5327899521401801,3.49025457910982,0.3462733314140869,0.0421854652814731,0.3302340659685268,4.147322049272345,0.5749754174216533,3.820488645078347,66.6299790203122,0.840462518875,73.0,1.095602926390625,0.3107941387484383,0.01603926544556,0.3268334041939984,1.8189199116353798e-05,1.2463145624577203e-05,0.0003896074935804714,3.5493016469943906e-05,0.0004251005100504153,1.5287340105649638e-05,1.36546588183193e-05,2.894199892396894e-05,0.0004540425089743842,369
149,149,149,ivf,56,256,2024-10-25 07:30:47.898959,2024-10-25 07:54:45.595428,3823.596005319149,4008.1295,3953.3585,96256,5583.310651506697,1437.696469,260.75170112976053,24.40510271573881,374881.8,51037.9131485984,323843.8868514016,35087.13,4041.101196673016,31046.028803326983,409968.93,55079.01434527141,354889.9156547286,3.6737034871047065,0.5302309793529587,3.3644020824821474,0.3384982666446285,0.041982849865702,0.3225360372686064,4.012201753749335,0.5722138292186608,3.686938119750754,66.95154511087556,0.8364258047706117,73.0,1.0903407812188333,0.3093014046225592,0.0159622293760221,0.3252636339985813,1.8189199116353798e-05,1.2463145624577203e-05,0.0003765546074282324,3.469607233107442e-05,0.00041125067975930683,1.5213915509029125e-05,1.3589075936745591e-05,2.8802991445774715e-05,0.00044005367120508157,369
150,150,150,ivf,56,512,2024-10-25 08:07:41.698734,2024-10-25 08:31:58.842740,7750.703239361701,7952.70765,7921.38955,96256,5544.605531387665,1457.144006,252.01384248085083,23.589247087772048,367220.46,51728.29649846537,315492.1635015346,34372.92999999999,4095.7646577982327,30277.16534220176,401593.39,55824.0611562636,345769.3288437364,3.5911216248923643,0.5374033462689637,3.277636339568802,0.3307264918183675,0.0425507465279902,0.3145483433988713,3.921848116710732,0.579954092796954,3.5921846829676736,66.05798713349681,0.8477400300864362,73.0,1.1050896820769616,0.3134852853235622,0.0161781484194962,0.3296634337430584,1.8189199116353798e-05,1.2463145624577203e-05,0.00036808996655146733,3.3899465411382666e-05,0.00040198943196285,1.5419712206145946e-05,1.3772893635942897e-05,2.9192605842088842e-05,0.0004311820378049388,369
151,151,151,ivf,56,1024,2024-10-25 08:57:53.034474,2024-10-25 09:22:07.890088,15477.120872340423,15810.37109,15709.3551,96256,5534.812400717044,1454.855614,248.94776259219904,23.31601821759888,362183.05,51647.05907828365,310535.9909217163,33921.44,4089.332407424766,29832.10759257524,396104.49,55736.39148570841,340368.0985142916,3.5391398151877818,0.5365593737354933,3.2261468471754107,0.326077396231385,0.042483922118359,0.3099246550093006,3.865217211419167,0.5790432958538523,3.536071502184712,66.16189199377142,0.846408685006649,73.0,1.1033541786693817,0.3129929680123711,0.0161527412220844,0.3291457092344556,1.8189199116353798e-05,1.2463145624577203e-05,0.00036276183105674763,3.342293311371696e-05,0.0003961847641704646,1.539549610539712e-05,1.3751263804242278e-05,2.91467599096394e-05,0.000425331524080104,369
152,152,152,ivf,64,8,2024-10-20 03:59:41.884171,2024-10-20 04:02:41.826458,359.840412,571.5462599999997,471.9703499999998,4000,4415.214362826934,179.942287,241.76262692493185,18.382616199604048,43503.32000000001,6387.912201004484,37115.407798995526,3307.8100000000004,505.7847793377166,2802.025220662284,46811.130000000005,6893.696980342201,39917.43301965781,10.34350398324963,1.596978050251121,9.278851949748882,0.7485822021599111,0.1264461948344291,0.7005063051655709,11.09208618540954,1.72342424508555,9.979358254914452,22.22934956917604,2.879076592,73.0,3.28394673775,1.0646520335007474,0.0480758969943402,1.1127279304950877,1.8189199116353798e-05,1.2463145624577203e-05,0.001060209158283087,7.672967572139089e-05,0.001136938834004478,5.2368097403121305e-05,4.092830641593349e-05,9.32964038190548e-05,0.0012302352378235329,369
153,153,153,ivf,64,16,2024-10-20 04:03:14.725802,2024-10-20 04:06:07.342801,345.18641599999995,475.7676399999999,411.6116,8000,4925.3582878699945,172.616999,277.32326640668805,21.964348945725792,47870.71000000001,6127.866064150217,41742.843935849785,3791.42,485.19473773918327,3306.2252622608166,51662.130000000005,6613.060801889401,45049.0691981106,5.728510997327074,0.7659832580187772,5.217855491981223,0.4363375431048419,0.0606493422173979,0.4132781577826021,6.164848540431916,0.8266326002361751,5.631133649763825,46.34537760675587,1.380935992,73.0,1.575130115875,0.5106555053458515,0.0230593853222398,0.5337148906680913,1.8189199116353798e-05,1.2463145624577203e-05,0.0005871723772260251,4.472459816824629e-05,0.0006318969753942714,2.5118119725427556e-05,1.963107601180729e-05,4.4749195737234846e-05,0.0006766461711315062,369
154,154,154,ivf,64,32,2024-10-20 04:06:49.409412,2024-10-20 04:10:29.735613,440.605282,559.99325,503.44225,16000,5019.978021828103,220.326201,313.8856826201982,28.292822059778537,69157.24,7821.532398156452,61335.70760184356,6233.65,619.2965578741499,5614.35344212585,75390.89,8440.828956030602,66950.0610439694,4.159378908371741,0.4888457748847782,3.833481725115222,0.3656134471396406,0.0387060348671343,0.3508970901328656,4.524992355511381,0.5275518097519126,4.184378815248087,72.61959733967365,0.881304804,73.0,1.0052382920625,0.3258971832565188,0.014716357006775,0.3406135402632938,1.8189199116353798e-05,1.2463145624577203e-05,0.0004263363381081034,3.747537833181316e-05,0.00046381171643991657,1.6030228562155158e-05,1.2528431221376208e-05,2.8558659783531364e-05,0.0004923703762234479,369
155,155,155,ivf,64,64,2024-10-20 04:11:44.792467,2024-10-20 04:18:15.656186,781.6748500000001,854.8258099999999,832.4540499999999,32000,6381.8732965906165,390.863719,326.40826916964375,31.41176682095685,127581.15,13875.577337360886,113705.57266263913,12277.72,1098.6462557605166,11179.073744239482,139858.87,14974.223593121404,124884.6464068786,3.8423736735691576,0.4336117917925277,3.5532991457074723,0.3623996314395342,0.0343326954925161,0.3493460545074838,4.204773305008692,0.4679444872850438,3.902645200214956,81.86996757301999,0.781727438,73.0,0.89165785896875,0.2890745278616851,0.0130535769320503,0.3021281047937355,1.8189199116353798e-05,1.2463145624577203e-05,0.00039384330154083863,3.714596222255225e-05,0.0004309892637633909,1.4218996024499118e-05,1.1112861743626254e-05,2.5331857768125373e-05,0.0004563211215315163,369
156,156,156,ivf,64,128,2024-10-20 04:21:03.622754,2024-10-20 04:35:27.651110,1728.0060359999998,1834.10348,1795.3885,64000,6235.063336041789,864.028356,292.2235459596421,27.42523417830977,252489.43,30672.819431856205,221816.61056814372,23696.180000000004,2428.6253035174,21267.554696482603,276185.61,33101.4447353736,243084.1652646264,3.785393075875749,0.4792628036227532,3.4658845401272464,0.3467334105535017,0.0379472703674593,0.3323055421325406,4.13212648642925,0.5172100739902126,3.7981900822597874,74.07164308389898,0.864028356,73.0,0.9855323435625,0.3195085357485021,0.014427868420961,0.3339364041694632,1.8189199116353798e-05,1.2463145624577203e-05,0.00038800279027726423,3.5540174581733925e-05,0.00042354296485899815,1.5715983809459826e-05,1.2282833115550289e-05,2.7998816925010113e-05,0.00045154178178400826,369
157,157,157,ivf,64,256,2024-10-20 04:41:04.410376,2024-10-20 05:02:05.260789,3353.27177393617,3502.8615,3462.44625,96256,6395.114339697693,1260.850413,288.3320307085469,27.32619162809443,363543.56,44759.91647724385,318783.6435227562,34454.240000000005,3544.019355033949,30910.22064496605,397997.8,48303.9358322778,349693.86416772223,3.6218374734138,0.4650091056894516,3.311831402954166,0.3351239022735682,0.0368186851212802,0.3211251313680815,3.956961375687369,0.5018277908107318,3.632956534322248,76.34212513042974,0.8383313916223404,73.0,0.956221743569232,0.3100060704596344,0.0139987709054867,0.3240048413651211,1.8189199116353798e-05,1.2463145624577203e-05,0.0003712383410249145,3.435019998304074e-05,0.00040558854100795525,1.5248576607708724e-05,1.1917530839490457e-05,2.716610744719918e-05,0.0004327546484551544,369
158,158,158,ivf,64,512,2024-10-20 05:13:28.949606,2024-10-20 05:34:51.768404,6823.450430851064,7116.04222,6993.95295,96256,6323.831825434068,1282.818798,280.0375084618927,26.50566085639789,359237.38,45539.78938492711,313697.59061507287,34001.96,3605.7684577317,30396.1915422683,393239.34,49145.55784265881,344093.7821573412,3.5744000395302558,0.4731111762895519,3.258992588670554,0.330027580181686,0.0374601942500384,0.315784902159536,3.904427619711941,0.5105713705395903,3.5747774908300904,75.03475950778825,0.8529380305851064,73.0,0.972882441136137,0.3154074508597013,0.01424267802215,0.3296501288818513,1.8189199116353798e-05,1.2463145624577203e-05,0.0003663760040518512,3.382782696862281e-05,0.000400203831020474,1.5514259672223168e-05,1.2125175539473834e-05,2.7639435211697e-05,0.00042784326623217104,369
159,159,159,ivf,64,1024,2024-10-20 05:57:40.841998,2024-10-20 06:18:54.512529,13549.631595744684,13889.40076,13797.71595,96256,6346.270656215535,1273.670531,275.8239446147632,26.126544651915168,351308.83,45215.02788855162,306093.8021114484,33276.61,3580.054356376983,29696.55564362301,384585.44,48795.082244928606,335790.35775507137,3.4931552738234446,0.4697372411958904,3.179997113026184,0.3226575189463914,0.0371930514085042,0.308516410858783,3.815812792769836,0.5069302926043946,3.4885135238849667,75.57370423293557,0.84685540625,73.0,0.9659444477539062,0.3131581607972603,0.0141411080876083,0.3272992688848686,1.8189199116353798e-05,1.2463145624577203e-05,0.00035804841556690307,3.307239569200511e-05,0.0003911208112589082,1.5403621607041937e-05,1.203870631760874e-05,2.7442327924650676e-05,0.0004185631391835589,369
160,160,160,ivf,72,8,2024-10-25 01:20:56.682076,2024-10-25 01:23:42.634479,331.84045,653.3799199999996,423.2437,4000,4951.991712907117,165.952403,258.6049326444523,19.555848191002088,42916.11,5891.274350146018,37024.83564985398,3245.34,466.4617802257833,2778.8782197742166,46161.45,6357.736130371802,39803.7138696282,10.360822853115872,1.4728185875365043,9.256208912463494,0.7390577189493903,0.1166154450564458,0.6947195549435542,11.099880572065262,1.5894340325929504,9.95092846740705,24.10329665428225,2.987143254,73.0,3.02863135475,1.1046139406523785,0.0443381640058361,1.1489521046582143,1.8189199116353798e-05,1.2463145624577203e-05,0.0010619843424443769,7.575341619231251e-05,0.0011377377586366893,5.4333743436079004e-05,3.774627361740979e-05,9.20800170534888e-05,0.0012298177756901781,369
161,161,161,ivf,72,16,2024-10-25 01:24:14.327439,2024-10-25 01:26:59.508805,330.30279,481.3086299999999,376.29175,8000,5338.649496969697,165.181366,297.54730324726825,24.25921335461048,49149.27,5863.902703704034,43285.36729629597,4007.17,464.2945365755666,3542.8754634244333,53156.44,6328.197240279601,46828.2427597204,5.960411790509249,0.7329878379630043,5.410670912036996,0.4649255144189502,0.0580368170719458,0.4428594329280542,6.425337304928199,0.7910246550349501,5.85353034496505,48.43161304284165,1.486632294,73.0,1.50727996475,0.5497408784722532,0.022066081490896,0.5718069599631492,1.8189199116353798e-05,1.2463145624577203e-05,0.000610942208527198,4.7654865227942395e-05,0.0006585970737551404,2.704065080836782e-05,1.8785449697686845e-05,4.582610050605467e-05,0.000704423174261195,369
162,162,162,ivf,72,32,2024-10-25 01:27:37.509503,2024-10-25 01:31:07.253846,419.42702,554.13981,461.71575,16000,5407.969732569246,209.744343,327.020548058357,29.876610307435087,68590.71,7445.878731892351,61144.83126810766,6266.45,589.5528950434499,5676.89710495655,74857.16,8035.431626935801,66821.72837306421,4.170577519814183,0.465367420743272,3.8215519542567287,0.3688156267870537,0.0368470559402156,0.3548060690597843,4.5393931466012365,0.5022144766834876,4.176358023316513,76.2833446239835,0.9438495435,73.0,0.9569585649375,0.3490255655574539,0.0140095577272694,0.3630351232847234,1.8189199116353798e-05,1.2463145624577203e-05,0.0004274841957809537,3.7803601745673e-05,0.00046528779752662665,1.7167867282601137e-05,1.1926713951502482e-05,2.909458123410362e-05,0.0004943823787607303,369
