timestamp,cpu allocated,mem allocated (gb),avg cpu utilization (cores)
772800,331375.0,754372.25,26882.944271940112
773100,331453.0,755682.75,26358.728458669764
773400,331470.0,756045.5,26311.691407739843
773700,331108.0,755284.0,26981.63213493035
774000,330873.0,754831.75,26421.120603039988
774300,331406.0,755894.5,26362.587568770385
774600,332042.0,757086.5,26709.91878952007
774900,333212.0,759344.0,26754.16996962999
775200,332905.0,758845.75,26370.40093418983
775500,332774.0,758496.5,26903.3788246702
775800,330944.0,755345.5,27057.44956378002
776100,331048.0,755443.5,26548.332689550058
776400,330736.0,754983.5,26233.972080409698
776700,331211.0,755727.75,26097.12221270997
777000,331759.0,756942.75,26250.15385735004
777300,331375.0,755807.75,26720.733048140093
777600,330630.0,754465.0,26304.64974075014
777900,330096.0,753528.5,26132.436515839865
778200,331122.0,755366.0,26132.97448569021
778500,332088.0,756807.5,26360.514892119987
778800,332564.0,757681.5,25706.866127579884
779100,333097.0,758866.25,26328.17221592012
779400,331529.0,756204.25,26260.1851704898
779700,332652.0,758284.0,25948.152835830137
780000,332776.0,758251.0,25988.591909969866
780300,332796.0,758493.0,26044.90748261973
780600,331995.0,756968.25,25838.8505766202
780900,331729.0,756331.75,26183.49621424008
781200,331675.0,756194.25,25805.66141407005
781500,331611.0,755915.25,25934.33417794993
781800,331537.0,755285.75,26022.47348935982
782100,331754.0,755669.5,26204.601870269547
782400,331596.0,755191.0,26261.957686190253
782700,331696.0,755409.0,27088.14252023006
783000,332244.0,756408.0,27199.45965392996
783300,332653.0,757162.75,26788.054170190004
783600,332655.0,757166.25,26617.54078826976
783900,331165.0,754224.75,26175.30427089002
784200,331557.0,754862.75,26053.136005349774
784500,331464.0,754437.5,26362.467514580003
784800,331380.0,754915.5,26073.255783449888
785100,331605.0,755264.25,26101.17975951021
785400,331975.0,755831.75,26193.29121138014
785700,332152.0,756274.5,26081.840152129917
786000,332084.0,756159.5,25932.09304153978
786300,331974.0,755633.0,26595.955397289574
786600,331513.0,755412.25,26544.198737369898
786900,331088.0,754076.5,26042.80223994032
787200,330831.0,753751.75,25978.204494489783
787500,331143.0,754719.75,25970.23767252992
787800,331165.0,754887.25,25854.00853331996
788100,330758.0,754261.0,26368.830415590543
788400,331810.0,756141.0,26936.28056373028
788700,331334.0,755348.0,26532.56809776006
789000,331009.0,754647.25,26490.25967844027
789300,330955.0,754589.75,26147.989963449843
789600,330436.0,752589.5,25920.454325710223
789900,330146.0,750660.0,26462.06300191003
790200,330896.0,751975.5,26198.940224339705
790500,330898.0,751596.0,26362.45193258036
790800,330208.0,750343.5,26159.85480030997
791100,330004.0,750654.5,25951.37920228985
791400,329887.0,750275.75,25882.70666237986
791700,329796.0,749990.5,26209.676418830197
792000,329466.0,749548.0,26000.39092787023
792300,329504.0,749407.5,26062.501066479777
792600,329429.0,749148.25,26250.33531551009
792900,328734.0,747680.0,26626.498438800023
793200,328581.0,747243.25,26420.674859149647
793500,328741.0,747476.25,27195.962898309903
793800,329286.0,748807.0,26889.786408210064
794100,329022.0,748013.0,26439.18889505034
794400,329304.0,748546.5,26434.110780070056
794700,328907.0,747384.75,26534.20936296993
795000,329038.0,747612.0,26391.634500030064
795300,328956.0,747501.5,26578.855731890115
795600,328782.0,747272.0,26747.170574709777
795900,328802.0,747308.0,26488.81855250044
796200,328628.0,746691.5,26535.573865649967
796500,328250.0,745748.5,26701.179121050205
796800,328093.0,745055.75,26720.037973609917
797100,328346.0,745595.0,27869.78315945039
797400,328956.0,746782.5,27762.21538501993
797700,329308.0,747484.5,27568.815251549782
798000,329598.0,748251.0,27533.2609619895
798300,329817.0,748596.25,27610.626225030013
798600,329795.0,748397.75,27555.507665539957
798900,329965.0,748943.25,27620.859576649556
799200,329999.0,748996.75,27331.962281339976
799500,329490.0,748230.0,26829.527471719623
799800,329448.0,748361.5,27123.503407800043
800100,329600.0,748374.5,27543.46568595005
800400,329857.0,748615.25,27247.2388017696
800700,329879.0,748731.75,28330.62196167036
801000,330693.0,750323.25,28017.40315207997
801300,330599.0,750201.75,27703.54331024011
801600,330617.0,750320.25,28162.51603781034
801900,330640.0,750340.5,28185.97531464004
802200,330128.0,749296.5,27891.13758262003
802500,330064.0,749063.5,28095.07854537965
802800,330508.0,750136.5,28159.487240890063
803100,330867.0,750940.75,28124.22175466006
803400,331049.0,751382.25,28237.827808160386
803700,330655.0,750902.75,27987.32031375993
804000,330704.0,751195.5,27686.87028431977
804300,330617.0,750840.25,28526.893504720225
804600,330810.0,751146.5,28302.111536620283
804900,330639.0,751257.75,28130.9309144995
805200,330671.0,751410.75,29662.225290119884
805500,330136.0,750346.5,31640.224674490066
805800,330099.0,750525.75,29910.6862084304
806100,330259.0,750925.75,28121.72742371997
806400,330865.0,751898.25,28257.8642028598
806700,330863.0,751644.75,27942.97616719974
807000,330492.0,750959.5,27831.57899661049
807300,331012.0,751452.5,27833.711718110197
807600,331156.0,751750.5,27849.92601489958
807900,331308.0,752427.5,29026.972861630074
808200,331520.0,752623.5,28697.107732070093
808500,331234.0,752165.0,28292.88850666976
808800,330718.0,751269.0,28379.137205539948
809100,330291.0,750744.75,28217.32594772989
809400,330086.0,749795.0,27694.483000499804
809700,330313.0,749981.25,28093.97465051061
810000,330290.0,749924.0,27799.948480140032
810300,329739.0,748793.75,27945.92057110021
810600,329800.0,749027.5,28245.501085919663
810900,329686.0,748282.0,28162.783567539987
811200,329559.0,747428.75,28050.8183810702
811500,329599.0,747501.75,28522.60755295016
811800,329611.0,747281.25,28047.282904209715
812100,329574.0,747669.5,27846.704037790216
812400,329704.0,747813.0,28439.73869866981
812700,329452.0,747286.5,28142.817613880048
813000,329305.0,746867.25,27848.45989084027
813300,329341.0,746628.25,27926.251880679785
813600,329378.0,746730.0,27736.05535562042
813900,329382.0,747199.0,27605.33004678017
814200,329546.0,747818.0,27855.83544775981
814500,329457.0,748127.25,28129.278778020227
814800,329471.0,748485.75,28059.80831073021
815100,329574.0,749380.0,28454.28600599009
815400,330158.0,750694.0,28112.825535320044
815700,330927.0,752083.75,28107.87274093973
816000,331570.0,753338.0,28379.30773128984
816300,331134.0,752845.0,28074.64443332005
816600,331210.0,753076.0,27713.3824022099
816900,331084.0,752644.5,27788.221849419344
817200,331274.0,752771.0,27950.91377296005
817500,331589.0,753597.25,27933.595886720344
817800,331542.0,753666.5,28192.13767149017
818100,331856.0,753962.0,28133.479521099824
818400,331485.0,753309.75,27991.15843289001
818700,331181.0,752826.25,28579.314501939924
819000,331134.0,752563.0,28556.401991669947
819300,331445.0,753148.25,28548.399228990187
819600,331422.0,752944.0,28742.1058971699
819900,331701.0,751877.0,28925.56172603024
820200,332080.0,752543.25,28776.5854104601
820500,331590.0,751099.75,28897.485613889792
820800,331930.0,751901.75,28748.081345159902
821100,331909.0,751498.0,28876.56977700024
821400,332218.0,751917.75,28848.75075869064
821700,332239.0,751749.5,28875.91215852989
822000,332406.0,751909.75,28634.654344219824
822300,332057.0,751340.0,29428.78570430952
822600,332190.0,751430.75,28912.301734189918
822900,332213.0,751603.0,28602.612515750054
823200,332168.0,752154.25,28767.7326688598
823500,332212.0,752421.25,28382.69275841005
823800,331544.0,750884.25,28323.3460428602
824100,331846.0,751413.75,28659.29505974976
824400,332096.0,751808.25,28631.78731568997
824700,332492.0,752324.25,28591.33955709989
825000,332410.0,752167.75,28379.529178829907
825300,332202.0,751792.75,28308.500276109546
825600,332349.0,751705.0,28168.93964959994
825900,332384.0,751471.25,28917.79674103006
826200,332621.0,752429.0,28854.330073290374
826500,333189.0,753626.0,28669.55228276016
826800,333418.0,754710.75,28663.33651186973
827100,333606.0,755336.75,28467.84430543946
827400,333433.0,755291.0,28324.42949157041
827700,333882.0,755951.75,28848.76139083044
828000,333735.0,756199.0,29027.56276164968
828300,333799.0,756316.0,28848.50450947
828600,334103.0,756707.0,28928.325011529847
828900,334145.0,756943.0,28898.26335998989
829200,334911.0,758099.5,28779.155291759977
829500,335113.0,758662.5,29909.57233014937
829800,335734.0,760036.25,29428.55153796025
830100,336982.0,762645.25,29218.10507910984
830400,336578.0,761744.25,29287.56127894985
830700,336360.0,761361.75,29681.642090490244
831000,336070.0,760957.25,29392.854696100032
831300,336852.0,763955.75,29400.866571409788
831600,337294.0,765108.25,29702.10754245009
831900,337389.0,765434.5,29467.87020652981
832200,337327.0,765296.0,29225.67967789047
832500,337785.0,766196.5,28974.164463390072
832800,338105.0,766965.5,28534.642605750025
833100,337391.0,765798.0,29257.13596292966
833400,338156.0,766994.25,29604.548036429554
833700,338733.0,767961.0,29606.50344946016
834000,339843.0,769861.5,29266.230898629907
834300,340682.0,771200.75,29294.156856960235
834600,340823.0,771533.5,29464.11141666016
834900,340820.0,771698.25,29509.2252672599
835200,340548.0,771183.25,29437.729737259364
835500,339338.0,769115.75,29336.897565339663
835800,338923.0,768268.5,29928.832661909717
836100,338675.0,767832.5,30186.05693319992
836400,338369.0,767293.0,29736.236947870253
836700,338481.0,767404.0,30458.35714889956
837000,338322.0,767173.75,30165.689511149405
837300,338759.0,767985.5,29488.3864356502
837600,339011.0,768389.5,29490.843374610376
837900,338383.0,767250.5,29323.31466707041
838200,338123.0,766876.5,28817.853955309856
838500,338781.0,768026.0,29540.60345829995
838800,338893.0,768224.0,29626.938327140157
839100,338776.0,768017.25,29705.51890564066
839400,339100.0,768451.25,29421.528746209973
839700,337733.0,765888.0,29004.57125221987
840000,337591.0,765724.5,28931.947587709685
840300,336774.0,764207.75,29707.694802580343
840600,336655.0,764119.5,29248.57750513997
840900,336655.0,764077.5,29156.561705769687
841200,336304.0,763502.25,29188.714854469887
841500,335389.0,761913.5,29058.94441206007
841800,335428.0,761978.75,28830.16967981029
842100,335901.0,762678.5,28689.493572079617
842400,335790.0,762360.25,28436.38269615972
842700,335648.0,761817.75,28457.83904534065
843000,335588.0,761419.75,28173.072336979814
843300,335210.0,760421.25,28210.49901496017
843600,335487.0,760788.0,28339.45910232009
843900,335480.0,760563.75,28947.43239312009
844200,334568.0,758842.75,28550.08253435951
844500,334900.0,759435.75,28311.28685788996
844800,335423.0,760280.0,28677.2138006205
845100,336217.0,761550.5,28877.14101990001
845400,336654.0,762433.25,28459.63421941015
845700,337252.0,763394.75,28215.135872209758
846000,337494.0,763812.25,27848.682922750268
846300,337944.0,764548.75,27676.189648870044
846600,337644.0,763972.75,27686.008870649865
846900,337242.0,763194.25,27699.144365029464
847200,337049.0,763674.5,27554.44709354962
847500,336944.0,764318.25,28123.81391336005
847800,336972.0,764408.25,27723.946657980177
848100,337333.0,764947.0,27434.2764256104
848400,337306.0,764831.75,27267.68169529993
848700,337089.0,764115.0,26929.551330629463
849000,336831.0,763563.0,27028.121538650223
849300,337527.0,764659.0,27773.19512742982
849600,337507.0,764588.5,27526.291991869817
849900,337440.0,764429.25,27517.53123854025
850200,337190.0,763987.75,27114.200216210276
850500,335007.0,759501.5,27007.025050979737
850800,334744.0,759072.25,26882.58700308999
851100,335156.0,759790.25,27681.08665755994
851400,335084.0,759710.25,27520.753517589936
851700,334658.0,758890.75,27683.7732018899
852000,334531.0,758752.0,27710.70783240002
852300,334489.0,758171.5,27318.711063920047
852600,334581.0,758460.5,27354.751968370027
852900,334624.0,759047.75,27430.86861377969
853200,334800.0,759438.75,27547.987495220037
853500,335019.0,759727.0,27498.379957580182
853800,335631.0,760795.0,27135.667312880418
854100,335929.0,762154.5,27207.16698430965
854400,336686.0,764199.25,27265.44060510989
854700,336612.0,764114.75,27769.217086490124
855000,335810.0,762629.25,27299.544160049933
855300,335802.0,762528.25,27318.38447583017
855600,335568.0,761994.75,27430.31291787962
855900,335466.0,761650.25,26821.804691000405
856200,334989.0,760725.5,26584.15216920031
856500,334952.0,760699.25,27028.615180019988
856800,334973.0,760698.5,27225.899915280093
857100,334529.0,759881.5,27108.371633020557
857400,333263.0,757586.0,27108.30600503012
857700,332586.0,756279.25,26974.963892820197
858000,332168.0,755418.75,26866.073046750007
858300,331531.0,754301.0,28135.12620167032
858600,331431.0,754168.0,28015.153628729524
858900,331790.0,754885.25,27423.44275901995
859200,331843.0,754818.5,27460.4666238704
859500,331827.0,754713.5,27224.77785230973
859800,332199.0,755700.5,26735.018883199828
860100,333083.0,757200.5,27373.99269521003
860400,333968.0,758917.25,27318.11940644032
860700,334238.0,759355.75,26888.857153950477
861000,334454.0,759968.75,26649.521186340116
861300,332274.0,756192.75,26369.10382620011
861600,332027.0,755557.5,26306.510078440173
861900,331796.0,755154.25,27317.03075207049
862200,331385.0,754395.0,26886.369153580214
862500,331367.0,754488.5,26486.140648160057
862800,331079.0,753688.5,26244.075076719982
863100,330892.0,753482.25,26049.94155492002
863400,330895.0,753276.5,25985.70419469962
863700,331800.0,754730.25,26795.93432265985
864000,332456.0,755665.25,26465.398100809925
864300,332132.0,755097.25,25879.46522173018
864600,331963.0,754637.5,25380.87489269092
864900,330008.0,750919.25,25760.84341130991
865200,329950.0,751906.75,25862.779368519645
865500,330582.0,754145.75,26661.6887461005
865800,330838.0,754588.75,26170.491050689903
866100,330269.0,753686.5,25781.23686825017
866400,330259.0,753552.0,25663.41472981988
866700,329976.0,753017.75,25622.35325828979
867000,329864.0,753157.75,25439.29360964996
867300,329672.0,752691.75,25864.47838223005
867600,329547.0,752554.0,25777.50065316037
867900,329807.0,753091.0,25477.390321830226
868200,329583.0,752362.0,25550.37582327023
868500,329559.0,752489.0,25304.44270561973
868800,329451.0,752002.5,25035.59193632976
869100,329747.0,752350.5,26459.245480779915
869400,329772.0,752300.25,26309.75595726019
869700,329869.0,752376.0,26202.66790811021
870000,330066.0,752722.75,26017.54591223001
870300,329754.0,752174.75,25692.178550849854
870600,329363.0,751323.5,25771.71762348021
870900,329268.0,751244.25,25844.640299339844
871200,329291.0,751624.5,25482.246260110016
871500,329419.0,751680.5,25352.83427428025
871800,329542.0,751563.75,25680.08306219004
872100,329631.0,751749.5,25545.30651563996
872400,329912.0,752154.25,25230.015043040243
872700,329572.0,751425.25,26393.31408514996
873000,329785.0,751547.25,26007.66735200985
873300,330133.0,752029.0,26074.029289059912
873600,330174.0,752059.75,26365.39681035985
873900,329561.0,751492.0,26056.619418050093
874200,329584.0,751404.25,25735.12285996011
874500,329465.0,751195.0,26098.742387679904
874800,329351.0,750784.5,25995.215579600143
875100,329287.0,750760.5,25568.414681220034
875400,329091.0,750340.5,25730.189767310043
875700,329023.0,750262.5,25571.43000166025
876000,328984.0,750243.75,25650.929890700263
876300,328785.0,749747.5,26566.835401560005
876600,329374.0,750904.25,26585.53648339979
876900,329558.0,751092.75,26293.598682570213
877200,329661.0,751219.5,26342.388635789943
877500,329630.0,751456.25,26139.5669840297
877800,329482.0,751070.25,25863.633006450244
878100,329512.0,750861.25,26276.275637779447
878400,329631.0,751393.0,26267.97565773085
878700,329544.0,751286.75,26229.950703420054
879000,329302.0,750990.25,26403.80647630031
879300,329891.0,752023.0,26323.719992009508
879600,330031.0,752306.0,26115.15883523968
879900,329803.0,751775.0,27055.983687919725
880200,329895.0,751890.0,26703.61033015003
